user_Id,email,product,rating
17971,cust17971@gmail.com,Mortgage,4.0
17973,cust17973@gmail.com,Long-term deposits,3.0
17975,cust17975@gmail.com,Direct Debit,4.0
17977,cust17977@gmail.com,Pensions,3.0
17978,cust17978@gmail.com,Taxes,3.5
17979,cust17979@gmail.com,Credit Card,5.0
17980,cust17980@gmail.com,Securities,4.5
17981,cust17981@gmail.com,Securities,3.5
17983,cust17983@gmail.com,Pensions,5.0
17984,cust17984@gmail.com,particular Account,4.0
17985,cust17985@gmail.com,Home Account,4.0
17986,cust17986@gmail.com,Short-term deposits,4.0
17989,cust17989@gmail.com,Medium-term deposits,5.0
17990,cust17990@gmail.com,Pensions,2.0
17993,cust17993@gmail.com,Payroll,3.5
17994,cust17994@gmail.com,Payroll,3.0
17995,cust17995@gmail.com,Credit Card,5.0
17996,cust17996@gmail.com,Derivada Account,5.0
17997,cust17997@gmail.com,Loans,2.0
17999,cust17999@gmail.com,Junior Account,3.5
18001,cust18001@gmail.com,Home Account,3.0
18002,cust18002@gmail.com,Short-term deposits,4.0
18004,cust18004@gmail.com,Current Accounts,4.0
18005,cust18005@gmail.com,Payroll,2.5
18007,cust18007@gmail.com,Guarantees,5.0
18009,cust18009@gmail.com,Medium-term deposits,4.0
18010,cust18010@gmail.com,Mas particular Account,3.5
18013,cust18013@gmail.com,Long-term deposits,4.0
18014,cust18014@gmail.com,Funds,4.5
18015,cust18015@gmail.com,Saving Account,4.0
18017,cust18017@gmail.com,Junior Account,3.0
18024,cust18024@gmail.com,Pensions,3.5
18026,cust18026@gmail.com,Short-term deposits,4.0
18028,cust18028@gmail.com,Medium-term deposits,3.5
18029,cust18029@gmail.com,Credit Card,4.0
18030,cust18030@gmail.com,Taxes,0.5
18031,cust18031@gmail.com,Mas particular Account,0.5
18032,cust18032@gmail.com,Home Account,4.0
18033,cust18033@gmail.com,Current Accounts,5.0
18035,cust18035@gmail.com,Pensions,2.0
18036,cust18036@gmail.com,Direct Debit,4.0
18037,cust18037@gmail.com,Home Account,2.0
18039,cust18039@gmail.com,Direct Debit,4.0
18040,cust18040@gmail.com,Securities,5.0
18041,cust18041@gmail.com,e-account,4.5
18043,cust18043@gmail.com,Direct Debit,1.5
18044,cust18044@gmail.com,Direct Debit,5.0
18045,cust18045@gmail.com,Pensions,4.0
18046,cust18046@gmail.com,Direct Debit,4.0
18047,cust18047@gmail.com,Mas particular Account,4.0
18054,cust18054@gmail.com,Home Account,3.5
18057,cust18057@gmail.com,particular Plus Account,4.0
18058,cust18058@gmail.com,Credit Card,4.0
18059,cust18059@gmail.com,Mas particular Account,2.5
18060,cust18060@gmail.com,Loans,4.0
18061,cust18061@gmail.com,Payroll,5.0
18064,cust18064@gmail.com,Saving Account,3.5
18065,cust18065@gmail.com,Pensions,3.5
18069,cust18069@gmail.com,Direct Debit,3.0
18070,cust18070@gmail.com,Mortgage,2.0
18071,cust18071@gmail.com,Pensions,5.0
18072,cust18072@gmail.com,Medium-term deposits,3.0
18074,cust18074@gmail.com,Medium-term deposits,5.0
18075,cust18075@gmail.com,Payroll Account,4.0
18076,cust18076@gmail.com,e-account,3.0
18079,cust18079@gmail.com,Direct Debit,3.0
18080,cust18080@gmail.com,Securities,5.0
18082,cust18082@gmail.com,Mortgage,2.0
18083,cust18083@gmail.com,Current Accounts,3.5
18085,cust18085@gmail.com,particular Plus Account,3.5
18086,cust18086@gmail.com,Mortgage,5.0
18087,cust18087@gmail.com,Mortgage,4.0
18088,cust18088@gmail.com,Derivada Account,4.5
18089,cust18089@gmail.com,Payroll,3.0
18090,cust18090@gmail.com,particular Plus Account,3.5
18091,cust18091@gmail.com,Long-term deposits,2.5
18092,cust18092@gmail.com,particular Account,4.5
18093,cust18093@gmail.com,e-account,4.0
18094,cust18094@gmail.com,Medium-term deposits,1.0
18095,cust18095@gmail.com,Long-term deposits,3.0
18098,cust18098@gmail.com,Guarantees,3.5
18099,cust18099@gmail.com,Medium-term deposits,3.5
18100,cust18100@gmail.com,Current Accounts,4.5
18101,cust18101@gmail.com,Current Accounts,4.0
18104,cust18104@gmail.com,Direct Debit,3.0
18105,cust18105@gmail.com,e-account,5.0
18106,cust18106@gmail.com,Short-term deposits,3.5
18109,cust18109@gmail.com,Funds,2.0
18111,cust18111@gmail.com,Current Accounts,4.5
18113,cust18113@gmail.com,Junior Account,4.0
18114,cust18114@gmail.com,Pensions,4.5
18115,cust18115@gmail.com,Medium-term deposits,5.0
18116,cust18116@gmail.com,Mas particular Account,2.5
18117,cust18117@gmail.com,particular Plus Account,3.0
18118,cust18118@gmail.com,Payroll,3.0
18120,cust18120@gmail.com,Short-term deposits,5.0
18121,cust18121@gmail.com,Pensions,3.0
18123,cust18123@gmail.com,Guarantees,1.5
18128,cust18128@gmail.com,particular Account,4.5
18129,cust18129@gmail.com,Mortgage,4.0
18130,cust18130@gmail.com,Current Accounts,5.0
18131,cust18131@gmail.com,Derivada Account,4.5
18132,cust18132@gmail.com,Short-term deposits,5.0
18133,cust18133@gmail.com,Long-term deposits,3.0
18134,cust18134@gmail.com,Junior Account,4.0
18135,cust18135@gmail.com,Payroll,4.0
18137,cust18137@gmail.com,Saving Account,5.0
18138,cust18138@gmail.com,Short-term deposits,4.5
18139,cust18139@gmail.com,Short-term deposits,3.0
18140,cust18140@gmail.com,Loans,4.0
18141,cust18141@gmail.com,Derivada Account,5.0
18144,cust18144@gmail.com,Payroll Account,4.0
18146,cust18146@gmail.com,Funds,3.0
18147,cust18147@gmail.com,Credit Card,3.0
18148,cust18148@gmail.com,Saving Account,3.0
18149,cust18149@gmail.com,Mortgage,1.0
18153,cust18153@gmail.com,Payroll Account,2.0
18155,cust18155@gmail.com,Funds,3.5
18156,cust18156@gmail.com,Funds,2.5
18162,cust18162@gmail.com,Loans,5.0
18164,cust18164@gmail.com,Current Accounts,3.0
18166,cust18166@gmail.com,Derivada Account,3.5
18167,cust18167@gmail.com,Loans,4.0
18168,cust18168@gmail.com,Current Accounts,4.0
18174,cust18174@gmail.com,Mas particular Account,4.0
18176,cust18176@gmail.com,Payroll Account,4.5
18183,cust18183@gmail.com,Mortgage,5.0
18184,cust18184@gmail.com,Funds,4.0
18185,cust18185@gmail.com,Mortgage,2.0
18186,cust18186@gmail.com,Long-term deposits,3.0
18189,cust18189@gmail.com,Direct Debit,4.5
18190,cust18190@gmail.com,Pensions,4.5
18192,cust18192@gmail.com,e-account,4.0
18193,cust18193@gmail.com,Funds,4.5
18194,cust18194@gmail.com,Funds,3.5
18197,cust18197@gmail.com,Long-term deposits,2.0
18199,cust18199@gmail.com,Securities,3.5
18200,cust18200@gmail.com,Long-term deposits,3.5
18201,cust18201@gmail.com,Credit Card,3.0
18203,cust18203@gmail.com,Mortgage,3.0
18204,cust18204@gmail.com,Funds,4.0
18211,cust18211@gmail.com,particular Plus Account,2.5
18215,cust18215@gmail.com,Taxes,5.0
18220,cust18220@gmail.com,Short-term deposits,2.5
18221,cust18221@gmail.com,Credit Card,4.0
18223,cust18223@gmail.com,Payroll Account,5.0
18224,cust18224@gmail.com,particular Plus Account,4.0
18225,cust18225@gmail.com,Direct Debit,4.0
18228,cust18228@gmail.com,Current Accounts,1.5
18231,cust18231@gmail.com,particular Account,3.0
18232,cust18232@gmail.com,Pensions,2.5
18233,cust18233@gmail.com,Home Account,1.0
18234,cust18234@gmail.com,Home Account,3.5
18237,cust18237@gmail.com,Current Accounts,3.5
18238,cust18238@gmail.com,Short-term deposits,4.0
18239,cust18239@gmail.com,Home Account,4.0
18240,cust18240@gmail.com,Payroll Account,3.0
18244,cust18244@gmail.com,Payroll Account,3.5
18245,cust18245@gmail.com,Home Account,4.5
18247,cust18247@gmail.com,Payroll Account,5.0
18249,cust18249@gmail.com,Loans,4.0
18256,cust18256@gmail.com,Home Account,5.0
18259,cust18259@gmail.com,Short-term deposits,4.0
18260,cust18260@gmail.com,Pensions,4.5
18261,cust18261@gmail.com,Payroll,2.0
18262,cust18262@gmail.com,Junior Account,4.0
18264,cust18264@gmail.com,Medium-term deposits,3.5
18265,cust18265@gmail.com,Funds,4.5
18266,cust18266@gmail.com,Pensions,3.0
18269,cust18269@gmail.com,Securities,4.0
18271,cust18271@gmail.com,e-account,4.0
18273,cust18273@gmail.com,Payroll,4.5
18274,cust18274@gmail.com,Pensions,4.0
18275,cust18275@gmail.com,Medium-term deposits,5.0
18278,cust18278@gmail.com,Derivada Account,5.0
18280,cust18280@gmail.com,Pensions,4.0
18281,cust18281@gmail.com,Derivada Account,4.5
18282,cust18282@gmail.com,Pensions,4.0
18284,cust18284@gmail.com,Mortgage,2.5
18285,cust18285@gmail.com,Pensions,4.5
18286,cust18286@gmail.com,Mas particular Account,4.0
18288,cust18288@gmail.com,Short-term deposits,2.5
18289,cust18289@gmail.com,Pensions,4.5
18292,cust18292@gmail.com,particular Account,5.0
18293,cust18293@gmail.com,Home Account,3.5
18294,cust18294@gmail.com,Direct Debit,4.5
18295,cust18295@gmail.com,Securities,4.0
18298,cust18298@gmail.com,Current Accounts,3.0
18299,cust18299@gmail.com,Pensions,3.0
18302,cust18302@gmail.com,Loans,4.0
18303,cust18303@gmail.com,Home Account,3.5
18304,cust18304@gmail.com,Loans,2.0
18306,cust18306@gmail.com,Payroll Account,4.5
18309,cust18309@gmail.com,Guarantees,1.0
18313,cust18313@gmail.com,particular Account,2.5
18314,cust18314@gmail.com,Taxes,4.5
18317,cust18317@gmail.com,Securities,3.5
18318,cust18318@gmail.com,Direct Debit,3.0
18319,cust18319@gmail.com,Credit Card,3.5
18320,cust18320@gmail.com,Saving Account,3.0
18322,cust18322@gmail.com,Credit Card,2.5
18327,cust18327@gmail.com,Payroll Account,4.0
18328,cust18328@gmail.com,Loans,3.0
18330,cust18330@gmail.com,Pensions,5.0
18331,cust18331@gmail.com,Payroll Account,4.5
18332,cust18332@gmail.com,Mortgage,4.0
18333,cust18333@gmail.com,Loans,4.5
18334,cust18334@gmail.com,Home Account,5.0
18338,cust18338@gmail.com,Funds,3.5
18340,cust18340@gmail.com,Derivada Account,3.0
18348,cust18348@gmail.com,Pensions,4.0
18349,cust18349@gmail.com,Payroll Account,5.0
18350,cust18350@gmail.com,Securities,4.0
18351,cust18351@gmail.com,Funds,4.0
18352,cust18352@gmail.com,Direct Debit,4.0
18354,cust18354@gmail.com,Payroll,4.0
18360,cust18360@gmail.com,Mas particular Account,4.0
18363,cust18363@gmail.com,Payroll Account,5.0
18366,cust18366@gmail.com,Guarantees,3.5
18368,cust18368@gmail.com,Taxes,4.0
18372,cust18372@gmail.com,Saving Account,4.0
18374,cust18374@gmail.com,Home Account,4.5
18376,cust18376@gmail.com,particular Account,3.0
18377,cust18377@gmail.com,Short-term deposits,5.0
18386,cust18386@gmail.com,Mortgage,3.0
18389,cust18389@gmail.com,Derivada Account,5.0
18390,cust18390@gmail.com,Taxes,4.0
18391,cust18391@gmail.com,Loans,4.0
18392,cust18392@gmail.com,Derivada Account,3.0
18393,cust18393@gmail.com,Direct Debit,3.0
18394,cust18394@gmail.com,Taxes,3.0
18395,cust18395@gmail.com,Direct Debit,4.0
18396,cust18396@gmail.com,Junior Account,5.0
18398,cust18398@gmail.com,Taxes,3.0
18402,cust18402@gmail.com,e-account,3.0
18403,cust18403@gmail.com,Loans,4.0
18406,cust18406@gmail.com,Derivada Account,4.0
18408,cust18408@gmail.com,particular Plus Account,4.0
18411,cust18411@gmail.com,Mas particular Account,4.0
18415,cust18415@gmail.com,Payroll Account,4.0
18416,cust18416@gmail.com,Junior Account,4.0
18417,cust18417@gmail.com,Short-term deposits,4.0
18423,cust18423@gmail.com,e-account,5.0
18424,cust18424@gmail.com,Securities,4.0
18427,cust18427@gmail.com,Taxes,3.0
18429,cust18429@gmail.com,Long-term deposits,3.0
18430,cust18430@gmail.com,Payroll,3.5
18432,cust18432@gmail.com,Direct Debit,3.0
18435,cust18435@gmail.com,Guarantees,3.0
18437,cust18437@gmail.com,Short-term deposits,5.0
18438,cust18438@gmail.com,Loans,2.5
18442,cust18442@gmail.com,Pensions,4.0
18443,cust18443@gmail.com,Funds,4.0
18444,cust18444@gmail.com,Medium-term deposits,2.5
18446,cust18446@gmail.com,Medium-term deposits,3.5
18447,cust18447@gmail.com,Pensions,3.0
18448,cust18448@gmail.com,Short-term deposits,5.0
18449,cust18449@gmail.com,Pensions,4.0
18450,cust18450@gmail.com,Derivada Account,5.0
18451,cust18451@gmail.com,Medium-term deposits,4.0
18452,cust18452@gmail.com,Taxes,3.0
18453,cust18453@gmail.com,Taxes,3.5
18454,cust18454@gmail.com,Direct Debit,5.0
18455,cust18455@gmail.com,Securities,1.5
18456,cust18456@gmail.com,Taxes,2.0
18457,cust18457@gmail.com,Mortgage,4.5
18461,cust18461@gmail.com,Pensions,3.5
18462,cust18462@gmail.com,particular Plus Account,3.0
18463,cust18463@gmail.com,Credit Card,3.5
18465,cust18465@gmail.com,Mas particular Account,5.0
18466,cust18466@gmail.com,Direct Debit,4.5
18469,cust18469@gmail.com,Short-term deposits,4.0
18474,cust18474@gmail.com,Pensions,4.0
18475,cust18475@gmail.com,Payroll,2.0
18477,cust18477@gmail.com,Guarantees,4.0
18478,cust18478@gmail.com,Junior Account,4.5
18483,cust18483@gmail.com,Guarantees,4.0
18487,cust18487@gmail.com,Guarantees,4.0
18488,cust18488@gmail.com,Taxes,4.0
18489,cust18489@gmail.com,Pensions,3.0
18490,cust18490@gmail.com,Taxes,5.0
18491,cust18491@gmail.com,Payroll,3.5
18492,cust18492@gmail.com,Loans,4.0
18493,cust18493@gmail.com,Mortgage,3.0
18494,cust18494@gmail.com,e-account,2.5
18495,cust18495@gmail.com,Saving Account,5.0
18498,cust18498@gmail.com,Direct Debit,5.0
18499,cust18499@gmail.com,Mas particular Account,5.0
18500,cust18500@gmail.com,Long-term deposits,1.5
18501,cust18501@gmail.com,Short-term deposits,4.5
18504,cust18504@gmail.com,Derivada Account,3.5
18505,cust18505@gmail.com,Current Accounts,3.0
18507,cust18507@gmail.com,particular Plus Account,0.5
18508,cust18508@gmail.com,Mas particular Account,5.0
18509,cust18509@gmail.com,Loans,2.0
18510,cust18510@gmail.com,particular Account,4.0
18512,cust18512@gmail.com,Short-term deposits,3.5
18515,cust18515@gmail.com,Medium-term deposits,5.0
18518,cust18518@gmail.com,e-account,2.0
18520,cust18520@gmail.com,Home Account,5.0
18521,cust18521@gmail.com,Payroll Account,5.0
18522,cust18522@gmail.com,Current Accounts,3.5
18524,cust18524@gmail.com,Securities,4.5
18525,cust18525@gmail.com,Pensions,3.0
18526,cust18526@gmail.com,Pensions,3.0
18528,cust18528@gmail.com,Direct Debit,3.5
18529,cust18529@gmail.com,Funds,4.5
18532,cust18532@gmail.com,Medium-term deposits,4.0
18534,cust18534@gmail.com,Payroll Account,2.0
18537,cust18537@gmail.com,Saving Account,4.5
18538,cust18538@gmail.com,Funds,3.0
18540,cust18540@gmail.com,Mas particular Account,5.0
18541,cust18541@gmail.com,Pensions,4.5
18544,cust18544@gmail.com,Mortgage,4.0
18545,cust18545@gmail.com,Pensions,3.0
18548,cust18548@gmail.com,Payroll Account,5.0
18551,cust18551@gmail.com,Home Account,5.0
18552,cust18552@gmail.com,Mas particular Account,4.0
18553,cust18553@gmail.com,Pensions,3.5
18554,cust18554@gmail.com,Securities,3.0
18556,cust18556@gmail.com,e-account,4.0
18559,cust18559@gmail.com,Home Account,3.0
18561,cust18561@gmail.com,Payroll Account,1.0
18562,cust18562@gmail.com,Loans,4.0
18565,cust18565@gmail.com,Home Account,4.0
18568,cust18568@gmail.com,Payroll,3.0
18572,cust18572@gmail.com,Direct Debit,5.0
18574,cust18574@gmail.com,Guarantees,4.0
18578,cust18578@gmail.com,Payroll Account,4.0
18585,cust18585@gmail.com,Guarantees,3.5
18587,cust18587@gmail.com,Funds,3.5
18590,cust18590@gmail.com,Direct Debit,3.0
18591,cust18591@gmail.com,Payroll Account,4.0
18594,cust18594@gmail.com,Guarantees,3.5
18597,cust18597@gmail.com,Saving Account,3.0
18600,cust18600@gmail.com,Funds,5.0
18602,cust18602@gmail.com,Credit Card,5.0
18603,cust18603@gmail.com,Securities,3.0
18606,cust18606@gmail.com,Junior Account,3.5
18610,cust18610@gmail.com,Guarantees,4.0
18612,cust18612@gmail.com,Home Account,4.0
18614,cust18614@gmail.com,Mas particular Account,5.0
18619,cust18619@gmail.com,Home Account,3.0
18622,cust18622@gmail.com,Medium-term deposits,5.0
18623,cust18623@gmail.com,Pensions,3.5
18624,cust18624@gmail.com,Taxes,4.5
18626,cust18626@gmail.com,e-account,2.0
18627,cust18627@gmail.com,Short-term deposits,3.0
18629,cust18629@gmail.com,Mortgage,5.0
18631,cust18631@gmail.com,Credit Card,4.0
18633,cust18633@gmail.com,Guarantees,5.0
18634,cust18634@gmail.com,Payroll Account,3.5
18635,cust18635@gmail.com,particular Plus Account,1.0
18636,cust18636@gmail.com,Medium-term deposits,4.0
18637,cust18637@gmail.com,Mortgage,2.0
18645,cust18645@gmail.com,Payroll Account,5.0
18647,cust18647@gmail.com,Junior Account,3.0
18648,cust18648@gmail.com,Mas particular Account,3.0
18649,cust18649@gmail.com,Mortgage,2.0
18651,cust18651@gmail.com,Home Account,3.5
18652,cust18652@gmail.com,Mortgage,3.5
18653,cust18653@gmail.com,Current Accounts,0.5
18656,cust18656@gmail.com,Junior Account,3.0
18660,cust18660@gmail.com,particular Plus Account,3.5
18661,cust18661@gmail.com,e-account,4.5
18662,cust18662@gmail.com,particular Plus Account,4.0
18665,cust18665@gmail.com,Mortgage,4.0
18666,cust18666@gmail.com,particular Account,3.0
18667,cust18667@gmail.com,particular Account,4.0
18672,cust18672@gmail.com,Derivada Account,3.0
18677,cust18677@gmail.com,Funds,4.0
18678,cust18678@gmail.com,e-account,4.0
18681,cust18681@gmail.com,Long-term deposits,3.0
18684,cust18684@gmail.com,Taxes,3.5
18688,cust18688@gmail.com,e-account,1.5
18693,cust18693@gmail.com,Pensions,3.0
18697,cust18697@gmail.com,Saving Account,5.0
18698,cust18698@gmail.com,Short-term deposits,3.0
18699,cust18699@gmail.com,particular Account,4.5
18701,cust18701@gmail.com,Pensions,4.0
18702,cust18702@gmail.com,Credit Card,5.0
18704,cust18704@gmail.com,particular Plus Account,4.0
18705,cust18705@gmail.com,Pensions,2.0
18707,cust18707@gmail.com,Payroll,4.0
18712,cust18712@gmail.com,Long-term deposits,4.0
18714,cust18714@gmail.com,Short-term deposits,3.0
18724,cust18724@gmail.com,Current Accounts,4.0
18727,cust18727@gmail.com,e-account,5.0
18728,cust18728@gmail.com,Pensions,5.0
18729,cust18729@gmail.com,Saving Account,3.0
18732,cust18732@gmail.com,Mas particular Account,3.5
18733,cust18733@gmail.com,Payroll,4.0
18737,cust18737@gmail.com,Credit Card,4.5
18740,cust18740@gmail.com,Credit Card,5.0
18741,cust18741@gmail.com,Saving Account,4.5
18742,cust18742@gmail.com,Mortgage,2.0
18747,cust18747@gmail.com,Current Accounts,3.0
18749,cust18749@gmail.com,particular Plus Account,3.0
18752,cust18752@gmail.com,particular Plus Account,2.0
18753,cust18753@gmail.com,Saving Account,4.0
18754,cust18754@gmail.com,Securities,4.0
18758,cust18758@gmail.com,Loans,4.0
18759,cust18759@gmail.com,particular Plus Account,4.0
18763,cust18763@gmail.com,Current Accounts,5.0
18766,cust18766@gmail.com,Funds,3.5
18767,cust18767@gmail.com,Home Account,4.0
18769,cust18769@gmail.com,Home Account,4.0
18771,cust18771@gmail.com,particular Plus Account,4.5
18772,cust18772@gmail.com,Securities,3.0
18773,cust18773@gmail.com,particular Plus Account,5.0
18775,cust18775@gmail.com,Guarantees,4.0
18776,cust18776@gmail.com,Short-term deposits,5.0
18780,cust18780@gmail.com,Current Accounts,5.0
18781,cust18781@gmail.com,Taxes,4.5
18782,cust18782@gmail.com,Medium-term deposits,3.5
18784,cust18784@gmail.com,Loans,5.0
18785,cust18785@gmail.com,Payroll,5.0
18787,cust18787@gmail.com,Direct Debit,5.0
18788,cust18788@gmail.com,particular Account,3.0
18789,cust18789@gmail.com,particular Account,4.0
18791,cust18791@gmail.com,Pensions,3.5
18793,cust18793@gmail.com,Short-term deposits,3.0
18794,cust18794@gmail.com,Home Account,0.5
18795,cust18795@gmail.com,Medium-term deposits,3.0
18797,cust18797@gmail.com,Home Account,4.0
18798,cust18798@gmail.com,Pensions,4.0
18799,cust18799@gmail.com,Mas particular Account,3.0
18800,cust18800@gmail.com,Home Account,4.0
18805,cust18805@gmail.com,particular Plus Account,3.5
18806,cust18806@gmail.com,Guarantees,5.0
18808,cust18808@gmail.com,e-account,3.5
18811,cust18811@gmail.com,Saving Account,5.0
18812,cust18812@gmail.com,Current Accounts,3.0
18814,cust18814@gmail.com,Payroll Account,3.0
18815,cust18815@gmail.com,Current Accounts,3.5
18820,cust18820@gmail.com,Credit Card,3.5
18821,cust18821@gmail.com,Payroll,5.0
18823,cust18823@gmail.com,particular Plus Account,5.0
18828,cust18828@gmail.com,Derivada Account,5.0
18829,cust18829@gmail.com,Pensions,5.0
18831,cust18831@gmail.com,Mas particular Account,4.0
18832,cust18832@gmail.com,Junior Account,4.0
18833,cust18833@gmail.com,Payroll,5.0
18834,cust18834@gmail.com,Long-term deposits,5.0
18838,cust18838@gmail.com,Pensions,2.0
18839,cust18839@gmail.com,Pensions,4.0
18840,cust18840@gmail.com,Mas particular Account,3.0
18842,cust18842@gmail.com,Payroll Account,4.0
18850,cust18850@gmail.com,e-account,3.0
18852,cust18852@gmail.com,Pensions,5.0
18854,cust18854@gmail.com,Payroll,3.5
18855,cust18855@gmail.com,Credit Card,4.0
18859,cust18859@gmail.com,Loans,2.0
18865,cust18865@gmail.com,Pensions,4.0
18868,cust18868@gmail.com,Derivada Account,4.0
18870,cust18870@gmail.com,particular Account,4.0
18872,cust18872@gmail.com,Medium-term deposits,2.0
18874,cust18874@gmail.com,Taxes,2.0
18875,cust18875@gmail.com,Saving Account,3.0
18876,cust18876@gmail.com,Loans,4.5
18879,cust18879@gmail.com,particular Account,3.5
18881,cust18881@gmail.com,Derivada Account,3.5
18882,cust18882@gmail.com,particular Plus Account,3.0
18884,cust18884@gmail.com,Payroll Account,2.0
18885,cust18885@gmail.com,Mortgage,5.0
18888,cust18888@gmail.com,Direct Debit,4.0
18889,cust18889@gmail.com,Credit Card,3.0
18896,cust18896@gmail.com,particular Plus Account,5.0
18898,cust18898@gmail.com,particular Plus Account,3.0
18899,cust18899@gmail.com,particular Plus Account,3.0
18902,cust18902@gmail.com,Junior Account,4.5
18903,cust18903@gmail.com,Direct Debit,4.0
18907,cust18907@gmail.com,e-account,4.0
18909,cust18909@gmail.com,Mortgage,5.0
18910,cust18910@gmail.com,Pensions,4.5
18913,cust18913@gmail.com,particular Account,4.0
18914,cust18914@gmail.com,Credit Card,5.0
18916,cust18916@gmail.com,Mortgage,3.0
18917,cust18917@gmail.com,Pensions,3.0
18918,cust18918@gmail.com,Long-term deposits,4.0
18920,cust18920@gmail.com,Direct Debit,4.5
18921,cust18921@gmail.com,Derivada Account,4.5
18922,cust18922@gmail.com,Junior Account,4.0
18923,cust18923@gmail.com,Home Account,5.0
18926,cust18926@gmail.com,Mas particular Account,5.0
18929,cust18929@gmail.com,Derivada Account,2.5
18933,cust18933@gmail.com,Funds,4.0
18940,cust18940@gmail.com,Junior Account,4.0
18943,cust18943@gmail.com,Saving Account,3.0
18944,cust18944@gmail.com,Mas particular Account,4.0
18945,cust18945@gmail.com,Long-term deposits,4.5
18946,cust18946@gmail.com,Funds,0.5
18948,cust18948@gmail.com,Saving Account,3.0
18951,cust18951@gmail.com,Mas particular Account,3.5
18952,cust18952@gmail.com,Direct Debit,3.5
18953,cust18953@gmail.com,Credit Card,4.0
18954,cust18954@gmail.com,Payroll,4.5
18956,cust18956@gmail.com,Junior Account,4.5
18957,cust18957@gmail.com,Direct Debit,3.5
18959,cust18959@gmail.com,Medium-term deposits,4.0
18960,cust18960@gmail.com,Long-term deposits,2.0
18961,cust18961@gmail.com,Medium-term deposits,4.0
18962,cust18962@gmail.com,Pensions,3.5
18963,cust18963@gmail.com,Medium-term deposits,3.0
18964,cust18964@gmail.com,Derivada Account,3.0
18967,cust18967@gmail.com,Home Account,3.5
18969,cust18969@gmail.com,e-account,3.5
18970,cust18970@gmail.com,Short-term deposits,5.0
18971,cust18971@gmail.com,Medium-term deposits,3.5
18974,cust18974@gmail.com,Credit Card,4.5
18975,cust18975@gmail.com,particular Plus Account,5.0
18976,cust18976@gmail.com,Long-term deposits,2.5
18978,cust18978@gmail.com,Short-term deposits,2.5
18985,cust18985@gmail.com,Home Account,4.0
18987,cust18987@gmail.com,Taxes,5.0
18996,cust18996@gmail.com,Home Account,4.0
19000,cust19000@gmail.com,Short-term deposits,4.0
19002,cust19002@gmail.com,Securities,4.5
19004,cust19004@gmail.com,Saving Account,3.0
19005,cust19005@gmail.com,Long-term deposits,3.0
19006,cust19006@gmail.com,Credit Card,3.5
19008,cust19008@gmail.com,Guarantees,5.0
19010,cust19010@gmail.com,Taxes,4.0
19011,cust19011@gmail.com,particular Plus Account,3.5
19014,cust19014@gmail.com,Long-term deposits,4.0
19016,cust19016@gmail.com,Payroll,4.0
19017,cust19017@gmail.com,Credit Card,3.0
19018,cust19018@gmail.com,Payroll,4.0
19020,cust19020@gmail.com,Payroll,4.0
19021,cust19021@gmail.com,Direct Debit,5.0
19022,cust19022@gmail.com,Funds,3.0
19023,cust19023@gmail.com,Loans,5.0
19025,cust19025@gmail.com,Funds,3.0
19026,cust19026@gmail.com,Funds,2.0
19029,cust19029@gmail.com,Payroll,3.5
19032,cust19032@gmail.com,particular Plus Account,5.0
19034,cust19034@gmail.com,Pensions,3.0
19035,cust19035@gmail.com,Current Accounts,3.0
19036,cust19036@gmail.com,Taxes,3.0
19037,cust19037@gmail.com,e-account,2.5
19040,cust19040@gmail.com,particular Plus Account,4.0
19043,cust19043@gmail.com,Pensions,4.0
19044,cust19044@gmail.com,Short-term deposits,4.0
19049,cust19049@gmail.com,Mortgage,3.5
19052,cust19052@gmail.com,Pensions,4.0
19053,cust19053@gmail.com,Pensions,4.0
19054,cust19054@gmail.com,Payroll Account,4.0
19057,cust19057@gmail.com,Mortgage,3.5
19061,cust19061@gmail.com,Short-term deposits,4.5
19062,cust19062@gmail.com,Saving Account,3.5
19063,cust19063@gmail.com,particular Plus Account,5.0
19065,cust19065@gmail.com,Funds,4.0
19067,cust19067@gmail.com,Payroll Account,5.0
19069,cust19069@gmail.com,particular Plus Account,4.0
19074,cust19074@gmail.com,Credit Card,4.0
19075,cust19075@gmail.com,Direct Debit,5.0
19076,cust19076@gmail.com,Guarantees,3.0
19077,cust19077@gmail.com,Derivada Account,3.5
19079,cust19079@gmail.com,Mortgage,3.0
19080,cust19080@gmail.com,Junior Account,3.5
19082,cust19082@gmail.com,Short-term deposits,3.0
19084,cust19084@gmail.com,Credit Card,3.0
19085,cust19085@gmail.com,particular Account,3.0
19086,cust19086@gmail.com,Short-term deposits,2.5
19087,cust19087@gmail.com,Direct Debit,2.0
19088,cust19088@gmail.com,Derivada Account,5.0
19093,cust19093@gmail.com,Home Account,3.5
19094,cust19094@gmail.com,Funds,4.0
19096,cust19096@gmail.com,Taxes,4.0
19098,cust19098@gmail.com,Pensions,3.0
19099,cust19099@gmail.com,particular Plus Account,4.5
19100,cust19100@gmail.com,Short-term deposits,4.0
19103,cust19103@gmail.com,Pensions,5.0
19104,cust19104@gmail.com,Mas particular Account,1.5
19107,cust19107@gmail.com,Saving Account,5.0
19108,cust19108@gmail.com,Short-term deposits,3.5
19109,cust19109@gmail.com,Payroll Account,3.0
19117,cust19117@gmail.com,Current Accounts,3.0
19119,cust19119@gmail.com,Taxes,4.0
